2 	-3.9316 	5.08281e-19 	-0.114624
2 	-3.79799 	-7.92762e-19 	-0.115212
2 	-3.67062 	-7.92762e-19 	-0.116286
2 	-3.5492 	-7.92762e-19 	-0.117797
2 	-3.43344 	-7.92762e-19 	-0.119687
2 	-3.32309 	-7.92762e-19 	-0.12191
2 	-3.21789 	5.08281e-19 	-0.124425
2 	-3.11759 	1.80932e-18 	-0.127197
2 	-3.02198 	2.243e-18 	-0.130193
2 	-2.93084 	2.67669e-18 	-0.133384
2 	-2.84394 	1.37564e-18 	-0.136742
2 	-2.76111 	7.46002e-20 	-0.140245
2 	-2.68214 	7.46002e-20 	-0.143867
2 	-2.60685 	7.46002e-20 	-0.147587
2 	-2.53509 	-1.22644e-18 	-0.151386
2 	-2.46667 	-2.52749e-18 	-0.155245
2 	-2.40144 	-2.52749e-18 	-0.159147
2 	-2.33926 	-2.52749e-18 	-0.163076
2 	-2.27998 	-2.52749e-18 	-0.167018
2 	-2.22347 	-2.52749e-18 	-0.17096
2 	-2.1696 	-3.82853e-18 	-0.174888
2 	-2.11824 	-5.12957e-18 	-0.178793
2 	-2.06928 	-5.12957e-18 	-0.182665
2 	-2.0226 	-5.12957e-18 	-0.186496
2 	-1.9781 	-3.82853e-18 	-0.190275
2 	-1.93568 	-2.52749e-18 	-0.193996
2 	-1.89524 	-2.52749e-18 	-0.197657
2 	-1.85669 	-1.22644e-18 	-0.201299
2 	-1.81994 	-2.52749e-18 	-0.204955
2 	-1.7849 	-5.12957e-18 	-0.208221
2 	-1.74599 	-5.34034e-18 	-0.211542
2 	-1.71046 	-5.55112e-18 	-0.21567
2 	-1.66003 	-5.29004e-18 	-0.219819
2 	-1.61969 	-5.07631e-18 	-0.225161
2 	-1.58182 	-7.18907e-18 	-0.231741
2 	-1.52344 	-9.13753e-18 	-0.239301
2 	-1.47619 	-1.07553e-17 	-0.255639
2 	-1.39473 	-9.45903e-18 	-0.266087
2 	-1.29583 	-8.07125e-18 	-0.277372
2 	-1.24045 	-8.32667e-18 	-0.297963
2 	-1.17283 	-7.21445e-18 	-0.311506
2 	-1.06956 	-1.01604e-17 	-0.325878
2 	-1.00029 	-1.12828e-17 	-0.340581
2 	-0.951771 	-1.14593e-17 	-0.3582
2 	-0.875226 	-1.49186e-17 	-0.371449
2 	-0.783138 	-1.64794e-17 	-0.38263
2 	-0.693844 	-1.82494e-17 	-0.391205
2 	-0.644209 	-1.92977e-17 	-0.397034
2 	-0.601318 	-1.89155e-17 	-0.406626
2 	-0.522111 	-1.80411e-17 	-0.40974
2 	-0.438993 	-1.66533e-17 	-0.410389
2 	-0.357298 	-1.69446e-17 	-0.408769
2 	-0.276743 	-1.51181e-17 	-0.404897
2 	-0.19706 	-1.22195e-17 	-0.400355
2 	-0.117992 	-1.10396e-17 	-0.396234
2 	-0.0392901 	-1.09702e-17 	-0.39375
2 	0.0392901 	-1.18376e-17 	-0.39375
2 	0.117992 	-1.36416e-17 	-0.396234
2 	0.19706 	-1.34338e-17 	-0.400355
2 	0.276743 	-1.19089e-17 	-0.404896
2 	0.357298 	-1.3215e-17 	-0.408769
2 	0.438993 	-1.45717e-17 	-0.410389
2 	0.522111 	-1.45717e-17 	-0.40974
2 	0.601318 	-1.26565e-17 	-0.406625
2 	0.644209 	-9.91627e-18 	-0.397033
2 	0.693844 	-9.05539e-18 	-0.391204
2 	0.783138 	-1.14487e-17 	-0.38263
2 	0.875226 	-1.52656e-17 	-0.371449
2 	0.951771 	-1.39544e-17 	-0.3582
2 	1.00029 	-9.61457e-18 	-0.340581
2 	1.06956 	-9.1413e-18 	-0.325878
2 	1.17283 	-1.38281e-17 	-0.311506
2 	1.24045 	-1.99173e-17 	-0.297963
2 	1.29583 	-1.91415e-17 	-0.277372
2 	1.39473 	-1.44897e-17 	-0.266087
2 	1.47619 	-1.36964e-17 	-0.255639
2 	1.52344 	-1.48541e-17 	-0.239301
2 	1.58182 	-1.83718e-17 	-0.231741
2 	1.61969 	-2.07693e-17 	-0.225161
2 	1.66003 	-1.77801e-17 	-0.219819
2 	1.71046 	-1.6117e-17 	-0.21567
2 	1.74599 	-1.5993e-17 	-0.211542
2 	1.7849 	-1.80533e-17 	-0.208221
2 	1.81994 	-2.1089e-17 	-0.204955
2 	1.85669 	-1.93543e-17 	-0.201299
2 	1.89524 	-1.76196e-17 	-0.197657
2 	1.93568 	-1.76196e-17 	-0.193996
2 	1.9781 	-1.89206e-17 	-0.190275
2 	2.0226 	-2.15227e-17 	-0.186496
2 	2.06928 	-2.58595e-17 	-0.182665
2 	2.11824 	-2.88953e-17 	-0.178793
2 	2.1696 	-2.88953e-17 	-0.174888
2 	2.22347 	-2.85483e-17 	-0.170959
2 	2.27998 	-2.77677e-17 	-0.167018
2 	2.33926 	-2.90688e-17 	-0.163076
2 	2.40144 	-3.08035e-17 	-0.159147
2 	2.46667 	-3.08035e-17 	-0.155245
2 	2.53509 	-3.21045e-17 	-0.151386
2 	2.60685 	-3.29719e-17 	-0.147587
2 	2.68214 	-3.25382e-17 	-0.143867
2 	2.76111 	-3.25382e-17 	-0.140245
2 	2.84394 	-3.25382e-17 	-0.136742
2 	2.93084 	-3.25382e-17 	-0.133384
2 	3.02198 	-3.15841e-17 	-0.130193
2 	3.11759 	-3.063e-17 	-0.127197
2 	3.21789 	-2.72473e-17 	-0.124425
2 	3.32309 	-2.42983e-17 	-0.12191
2 	3.43344 	-2.47319e-17 	-0.119687
2 	3.5492 	-2.47319e-17 	-0.117797
2 	3.67062 	-2.47319e-17 	-0.116286
2 	3.79799 	-2.34309e-17 	-0.115212
2 	3.9316 	-2.19443e-17 	-0.114624
